text,aspect,sentiment,keywords,label
예약하고 갔는데 예약 확인도 안 되어있고 대처도 너무 미흡함.,서비스,Negative,"예약 관리 부실, 미흡한 대처",000000002000
개인 컵 할인된다더니 영수증 보니 할인 안 되어있어 따지니 짜증 냄.,서비스,Negative,"할인 미이행, 적반하장, 불만",000000002000
손님은 기다리는데 자기들끼리 노가리 까느라 주문도 안 받음.,서비스,Negative,"근무 태만, 주문 지연, 화남",000000002000
맛이 아무리 좋아도 이런 서비스라면 다시는 오고 싶지 않습니다.,서비스,Negative,"서비스 최악, 재방문 의사 없음",000000002000
직원분들 서비스는 그냥 딱 기본적인 수준으로 친절하지도 무례하지도 않아요.,서비스,Neutral,"기본적인 응대, 보통",000000003000
주문은 키오스크로 해서 직원과 대면할 일이 거의 없었습니다.,서비스,Neutral,"키오스크 이용, 비대면",000000003000
메뉴 설명은 따로 없지만 메뉴판에 상세히 적혀 있어 무난합니다.,서비스,Neutral,"메뉴판 의존, 평범한 서비스",000000003000
사람이 많아서 그런지 응대가 아주 빠르지는 않았지만 기다릴 만했어요.,서비스,Neutral,"응대 속도 보통, 대기 있음",000000003000
서비스 쿠키는 없지만 커피 가격이 저렴한 편이라 납득이 갑니다.,서비스,Neutral,"서비스 부재, 가격 납득, 보통",000000003000
아이랑 갔는데 특별한 배려는 없었지만 제재도 없어서 무난했어요.,서비스,Neutral,"노키즈존 아님, 평범한 대우",000000003000
나갈 때 인사는 형식적으로 해주시는 편인 것 같습니다.,서비스,Neutral,"형식적인 인사, 보통",000000003000
궁금한 거 물어보면 대답은 잘 해주시는데 로봇 같은 느낌은 있네요.,서비스,Neutral,"사무적인 응대, 무난",000000003000
바쁜 시간에는 직원이 부족해 보이지만 다들 열심히는 하시네요.,서비스,Neutral,"직원 부족, 성실함, 보통",000000003000
커피 맛 피드백을 따로 받지는 않지만 물어보면 친절히 답해줌.,서비스,Neutral,"요청 시 답변, 보통 수준",000000003000
컵이랑 식기는 적당히 청결한 편이라 거슬리는 건 없었습니다.,서비스,Neutral,"적당한 청결도, 보통",000000003000
반려동물 가이드는 벽에 붙어있으니 읽어보시면 됩니다.,서비스,Neutral,"셀프 가이드 확인, 정보 제공",000000003000
주문할 때 직원분이 바빠 보여서 필요한 말만 딱딱 나눴어요.,서비스,Neutral,"간결한 대화, 필요 위주",000000003000
계산 실수 시 바로 잡아주긴 하는데 사과가 아주 정중하진 않아요.,서비스,Neutral,"실수 정정, 무난한 피드백",000000003000
짐이 많을 땐 구석 자리를 이용하는 게 서로 편할 것 같습니다.,서비스,Neutral,"자구책 필요, 보통 서비스",000000003000
비 오는 날 입구에 우산 비닐이 준비되어 있어 직접 사용하면 됨.,서비스,Neutral,"셀프 편의 시설, 무난",000000003000
메뉴판 외의 요구는 상황에 따라 들어주기도 하고 아니기도 해요.,서비스,Neutral,"상황에 따른 대응, 보통",000000003000
직원들 유니폼은 따로 없고 깔끔한 사복 차림으로 일하시네요.,서비스,Neutral,"사복 차림, 깔끔함, 보통",000000003000
생일 파티는 금지되어 있으니 초만 켜는 정도로 만족해야 함.,서비스,Neutral,"규칙 준수 안내, 정보 전달",000000003000
다 드신 그릇은 지정된 곳에 직접 반납하는 시스템입니다.,서비스,Neutral,셀프 반납 시스템,000000003000
외국어 응대가 가능한지는 잘 모르겠으나 메뉴판에 영어 병기됨.,서비스,Neutral,"메뉴판 영어 병기, 정보 전달",000000003000
원두에 대한 설명 카드가 같이 나와서 읽어보기 좋았습니다.,서비스,Neutral,"설명 카드 제공, 무난",000000003000
서비스가 아주 훌륭한 건 아니지만 동네 카페 수준으로는 적당함.,서비스,Neutral,"적당한 서비스, 동네 수준",000000003000
주문이 늦어지면 안내는 해주시는데 별도의 보상은 없어요.,서비스,Neutral,"지연 안내, 보상 없음, 보통",000000003000
매장 청소 상태는 눈에 띄게 깨끗하지도 더럽지도 않은 정도임.,서비스,Neutral,"평범한 청결 상태, 보통",000000003000
감정 없는 기계적인 친절함이라 그냥 부담 없이 이용했습니다.,서비스,Neutral,"기계적 친절, 부담 없음, 보통",000000003000
단체 예약은 노쇼 방지를 위해 예약금을 받는다고 하더라고요.,서비스,Neutral,"예약금 제도, 정보 전달",000000003000
텀블러 할인은 300원 정도 되는 것 같으니 챙겨가세요.,서비스,Neutral,텀블러 할인 정보,000000003000
직원들끼리 대화는 나누지만 손님이 오면 바로 응대해 줍니다.,서비스,Neutral,"적절한 응대 타이밍, 보통",000000003000
서비스 때문에 기분 상할 일은 없는 무난한 카페입니다.,서비스,Neutral,"무난한 서비스 수준, 보통",000000003000
이 정도 퀄리티의 커피를 이 가격에 마실 수 있다니 가성비 최고예요.,가격가성비,Positive,"가성비 최고, 착한 가격",000000000100
양이 정말 많은데 가격은 저렴해서 학생들도 부담 없이 오기 좋네요.,가격가성비,Positive,"양 많음, 저렴함, 부담 없음",000000000100
디저트 크기가 엄청 큰데 가격은 다른 곳보다 훨씬 싸서 놀랐어요.,가격가성비,Positive,"크기 큼, 훨씬 저렴, 만족",000000000100
런치 타임에 가면 세트로 저렴하게 먹을 수 있어서 완전 혜자입니다.,가격가성비,Positive,"세트 할인, 혜자, 저렴함",000000000100
요즘 개인 카페들 너무 비싼데 여기는 가격이 합리적이라 자주 와요.,가격가성비,Positive,"합리적 가격, 자주 방문",000000000100
아메리카노 리필 서비스가 단돈 천 원이라니 가성비 끝판왕이네요.,가격가성비,Positive,"리필 서비스, 가성비 끝판왕",000000000100
핸드드립 커피인데도 가격이 일반 아메리카노 수준이라 너무 좋아요.,가격가성비,Positive,"핸드드립 저렴, 만족",000000000100
케이크 한 조각이 거의 식사 대용 급인데 가격은 적당해서 만족함.,가격가성비,Positive,"식사 대용 크기, 적당한 가격",000000000100
테이크아웃 하면 할인까지 해주셔서 저렴하게 잘 마셨습니다.,가격가성비,Positive,"테이크아웃 할인, 저렴함",000000000100
원두 품질이 이렇게 좋은데 이 가격이면 사장님이 남는 게 있을까요?,가격가성비,Positive,"원두 품질 대비 저렴, 사장님 걱정",000000000100
샌드위치 속이 꽉 찼는데 5천 원대면 편의점보다 나은 것 같아요.,가격가성비,Positive,"속 꽉 참, 편의점보다 나음, 저렴",000000000100
포인트 적립률이 높아서 몇 번만 와도 금방 공짜 커피 마시겠어요.,가격가성비,Positive,"포인트 적립, 공짜 커피, 혜택 굿",000000000100
주변 상권 대비 가격이 제일 저렴해서 모임 하기 딱 좋습니다.,가격가성비,Positive,"주변 대비 저렴, 모임 추천",000000000100
비주얼은 호텔급인데 가격은 동네 카페라 가심비까지 잡았네요.,가격가성비,Positive,"가심비, 호텔급 비주얼, 저렴",000000000100
1인 1메뉴 강요도 없고 가격도 착해서 마음 편히 쉬다 갑니다.,가격가성비,Positive,"착한 가격, 마음 편함",000000000100
시그니처 메뉴가 다른 곳보다 2천 원은 싼 것 같아 만족스러워요.,가격가성비,Positive,"시그니처 저렴, 만족",000000000100
세트 메뉴 구성이 알차고 단품보다 훨씬 저렴해서 추천합니다.,가격가성비,Positive,"알찬 세트, 단품보다 저렴",000000000100
"이 분위기에 이 가격이라니, 데이트 장소로 가성비 최고입니다.",가격가성비,Positive,"분위기 대비 저렴, 가성비 데이트",000000000100
디카페인 변경 추가 요금이 없어서 정말 양심적인 곳이라 생각해요.,가격가성비,Positive,"추가 요금 없음, 양심적, 만족",000000000100
과일 빙수에 과일이 산더미인데 1만 원대면 정말 저렴한 거죠.,가격가성비,Positive,"과일 산더미, 저렴함, 만족",000000000100
빵 종류가 3천 원대부터 시작해서 골고루 사 먹기 부담 없어요.,가격가성비,Positive,"가격대 낮음, 부담 없음, 만족",000000000100
양이 너무 많아서 둘이서 하나 나눠 먹어도 충분할 정도의 가성비!,가격가성비,Positive,"나눴 먹기 좋음, 가성비 굿",000000000100
이벤트 기간이라 1+1으로 마셨는데 정말 횡재한 기분이네요.,가격가성비,Positive,"1+1 이벤트, 횡재, 저렴함",000000000100
커피 맛을 생각하면 이 가격은 오히려 싸게 느껴질 정도입니다.,가격가성비,Positive,"맛 대비 저렴, 만족",000000000100
학생 할인이 있어서 친구들이랑 저렴하게 잘 이용하고 있어요.,가격가성비,Positive,"학생 할인, 저렴함",000000000100
쿠폰 도장 다 찍어서 무료 음료 마셨는데 기분 너무 좋네요.,가격가성비,Positive,"쿠폰 혜택, 무료 음료, 만족",000000000100
주차 지원도 해주는데 음료 가격도 저렴하니 안 올 이유가 없죠.,가격가성비,Positive,"주차 지원, 저렴한 음료, 최고",000000000100
대용량 사이즈인데도 일반 카페 보통 사이즈 가격이라 좋네요.,가격가성비,Positive,"대용량, 저렴한 가격, 만족",000000000100
원재료 신선한 거 쓰시는데 가격은 거품을 쏙 뺀 느낌입니다.,가격가성비,Positive,"거품 뺀 가격, 신선한 재료",000000000100
정말 오랜만에 돈 아깝지 않은 카페를 발견해서 행복합니다.,가격가성비,Positive,"돈 안 아까움, 대만족",000000000100
아메리카노 한 잔에 7천 원은 너무 심한 거 아닌가요? 가성비 최악.,가격가성비,Negative,"너무 비쌈, 가성비 최악",000000000200
양은 한 입 거리인데 가격은 밥값보다 비싸서 어이가 없네요.,가격가성비,Negative,"양 적음, 밥값보다 비쌈, 실망",000000000200
디저트 크기가 코딱지만 한데 가격은 사악하기 그지없습니다.,가격가성비,Negative,"크기 작음, 가격 사악, 비쌈",000000000200
자리값이라지만 커피 맛도 평범한데 너무 비싸게 받네요.,가격가성비,Negative,"자리값 과다, 비싼 가격, 불만",000000000200
테이크아웃이랑 매장 이용 가격이 같은 건 좀 불합리한 듯요.,가격가성비,Negative,"가격 불합리, 테이크아웃 비쌈",000000000200
"디카페인 변경에 1,500원 추가는 너무 선 넘은 거 아닌가요?",가격가성비,Negative,"추가 요금 비쌈, 선 넘음",000000000200
주변 카페들보다 천 원 이상 비싸서 다시는 안 올 것 같아요.,가격가성비,Negative,"주변 대비 비쌈, 재방문 의사 없음",000000000200
샌드위치 내용물은 부실한데 가격은 8천 원대라 돈 아까워요.,가격가성비,Negative,"내용물 부실, 돈 아까움, 비쌈",000000000200
포인트 적립도 안 되고 할인 혜택도 전혀 없어서 아쉽습니다.,가격가성비,Negative,"혜택 없음, 아쉬움",000000000200
원두 품질이 특별하지도 않은데 브랜드 값만 비싸게 받네요.,가격가성비,Negative,"브랜드 값, 비쌈, 실망",000000000200
과일 에이드에 과일은 쥐꼬리만큼 넣고 가격은 깡패네요.,가격가성비,Negative,"과일 적음, 가격 깡패, 비쌈",000000000200
1인 1메뉴는 이해하는데 어린아이까지 포함이라니 너무하네요.,가격가성비,Negative,"인원수 강요, 가격 부담, 불만",000000000200
세트 메뉴라고 해놓고 단품으로 시킬 때랑 가격 차이가 없어요.,가격가성비,Negative,"세트 메리트 없음, 실망",000000000200
비주얼만 좋지 맛에 비하면 가격이 너무 과하게 책정됐습니다.,가격가성비,Negative,"가격 과함, 맛 대비 비쌈",000000000200
주차비 별도에 음료 가격까지 비싸니 정말 부담스러운 곳임.,가격가성비,Negative,"주차비 부담, 음료 비쌈, 최악",000000000200
조각 케이크가 거의 1만 원 육박하는데 그 정도 맛은 아님.,가격가성비,Negative,"케이크 비쌈, 맛 보통, 돈 아까움",000000000200
양이 너무 적어서 두 잔은 마셔야 기별이 갈 정도인데 비싸요.,가격가성비,Negative,"양 너무 적음, 비쌈, 불만",000000000200
이벤트라고 홍보해서 갔더니 조건이 너무 까다로워 혜택 못 받음.,가격가성비,Negative,"이벤트 조건 까다로움, 실망",000000000200
리필 안 되는 건 알겠는데 새로 시키는 가격이 너무 부담됨.,가격가성비,Negative,"리필 불가, 가격 부담, 불만",000000000200
가격 대비 매장 관리가 너무 안 되어 있어서 돈 아까웠습니다.,가격가성비,Negative,"관리 부실, 돈 아까움",000000000200
빵이 말라비틀어졌는데 5천 원이나 받다니 양심 없네요.,가격가성비,Negative,"품질 대비 비쌈, 양심 없음",000000000200
컵 사이즈가 작아도 너무 작네요. 얼음 빼면 커피는 반도 안 됨.,가격가성비,Negative,"컵 사이즈 작음, 양 적음, 비쌈",000000000200
"학생 할인이 있다고 써 붙이지나 말지, 대학생만 된다네요.",가격가성비,Negative,"할인 제한, 기분 상함, 실망",000000000200
쿠폰 도장을 10개나 찍어야 한 잔 무료라니 너무 짜네요.,가격가성비,Negative,"쿠폰 혜택 짬, 실망",000000000200
발렛비 5천 원에 커피값까지 하면 점심값 두 배는 나옵니다.,가격가성비,Negative,"발렛비 비쌈, 총비용 과다",000000000200
메뉴판 가격이랑 결제 금액이 달라서 물으니 가격 올랐대요.,가격가성비,Negative,"가격 변동 미안내, 실망",000000000200
물가가 올랐다지만 여기는 좀 지나치게 올린 느낌입니다.,가격가성비,Negative,"지나친 가격 인상, 불만",000000000200
양이 적으면 맛이라도 있어야 하는데 둘 다 아니라서 화남.,가격가성비,Negative,"양 적고 맛없음, 비쌈, 화남",000000000200
호텔도 아닌데 서비스 차지 붙는 것 같은 비싼 가격이네요.,가격가성비,Negative,"호텔급 가격, 부담스러움",000000000200
다시 오기엔 가격 장벽이 너무 높아서 오늘이 마지막일 듯.,가격가성비,Negative,"가격 장벽, 재방문 불가",000000000200
가격은 요즘 서울 카페 평균 수준이라 크게 나쁘지 않아요.,가격가성비,Neutral,"평균 가격 수준, 보통",000000000300
커피 양은 적당하고 가격도 딱 상상하는 그 정도입니다.,가격가성비,Neutral,"적당한 양과 가격, 보통",000000000300
디저트 종류에 따라 가격 편차가 좀 있는 편이니 잘 보세요.,가격가성비,Neutral,"메뉴별 가격 차이, 정보 전달",000000000300
자릿값 생각하면 수긍이 가는 가격대라고 생각됩니다.,가격가성비,Neutral,"수긍 가는 가격, 보통",000000000300
테이크아웃 할인은 따로 없지만 원래 가격이 무난해요.,가격가성비,Neutral,"할인 없음, 무난한 가격",000000000300
디카페인 변경 시 500원 추가 요금이 붙으니 참고하세요.,가격가성비,Neutral,"추가 요금 안내, 정보 전달",000000000300
주변 카페들이랑 가격 비교해 보면 다 고만고만합니다.,가격가성비,Neutral,"주변과 비슷함, 보통",000000000300
샌드위치 가격은 한 끼 식사 비용 정도라고 보시면 돼요.,가격가성비,Neutral,"식사 비용 수준, 보통",000000000300
포인트 적립은 핸드폰 번호로 간편하게 할 수 있습니다.,가격가성비,Neutral,포인트 적립 방식 안내,000000000300
원두 선택에 따라 추가금이 붙는 경우도 있더라고요.,가격가성비,Neutral,"원두별 추가금 발생, 정보",000000000300
에이드 가격은 생과일 비중에 따라 적절해 보입니다.,가격가성비,Neutral,"적절한 가격대, 보통",000000000300
1인 1음료 주문이 원칙인 매장이니 참고해서 방문하세요.,가격가성비,Neutral,"이용 원칙 안내, 정보",000000000300
세트 메뉴는 특정 시간대에만 주문 가능한 것 같습니다.,가격가성비,Neutral,"세트 주문 시간 제한, 안내",000000000300
비주얼이 화려한 만큼 가격대도 어느 정도 있는 편이에요.,가격가성비,Neutral,"비주얼 비례 가격, 보통",000000000300
주차는 일정 금액 이상 구매 시에만 할인권이 나옵니다.,가격가성비,Neutral,주차 할인 조건 안내,000000000300
조각 케이크 가격은 다른 프랜차이즈랑 비슷한 수준임.,가격가성비,Neutral,"프랜차이즈와 비슷, 보통",000000000300
양이 아주 많지도 적지도 않은 딱 표준 사이즈네요.,가격가성비,Neutral,"표준 사이즈, 보통 양",000000000300
가끔 인스타로 이벤트 공지하시니 확인해 보고 가세요.,가격가성비,Neutral,이벤트 공지 확인 권장,000000000300
리필은 안 되지만 샷 추가는 저렴하게 가능합니다.,가격가성비,Neutral,"샷 추가 가능, 보통",000000000300
가격 대비 시설은 그냥 평범한 동네 카페 수준입니다.,가격가성비,Neutral,"평범한 시설 대비 가격, 보통",000000000300
빵은 오후 늦게 가면 마감 할인도 가끔 하는 것 같아요.,가격가성비,Neutral,"마감 할인 정보, 보통",000000000300
컵 사이즈 선택이 가능해서 취향껏 고르면 될 듯요.,가격가성비,Neutral,"사이즈 선택 가능, 정보",000000000300
학생 할인은 학생증 지참 시에만 적용된다고 하네요.,가격가성비,Neutral,"할인 조건 안내, 정보",000000000300
쿠폰 합산은 안 된다고 하니 한 곳에만 찍으세요.,가격가성비,Neutral,"쿠폰 사용 규칙, 정보 전달",000000000300
발렛 서비스가 필수는 아니라서 선택하시면 됩니다.,가격가성비,Neutral,"발렛 선택 사항, 안내",000000000300
가격 인상 공지가 입구에 붙어 있어서 미리 알았네요.,가격가성비,Neutral,"가격 인상 인지, 보통",000000000300
물가 상승 반영해서 가격이 조금 변동된 것 같습니다.,가격가성비,Neutral,"가격 변동 반영, 보통",000000000300
양보다는 질에 집중한 느낌이라 가격이 이해는 가요.,가격가성비,Neutral,"품질 집중, 가격 이해, 보통",000000000300
메뉴판에 가격이 부가세 포함으로 깔끔하게 적혀 있어요.,가격가성비,Neutral,"가격 표기 깔끔, 정보",000000000300
가성비 맛집이라기보다 그냥 무난한 카페 가격대예요.,가격가성비,Neutral,"무난한 가격대, 보통",000000000300
주말인데도 매장이 넓어서 웨이팅 없이 바로 앉았습니다.,혼잡도_웨이팅,Positive,"웨이팅 없음, 바로 입장",000000000001
회전율이 빨라서 대기 줄이 길었는데도 금방 들어갔어요.,혼잡도_웨이팅,Positive,"빠른 회전율, 금방 입장",000000000001
평일 오전에 가니까 조용하고 한적해서 너무 여유롭네요.,혼잡도_웨이팅,Positive,"한적함, 여유로움, 조용함",000000000001
웨이팅 시스템이 잘 되어 있어 카톡으로 알림 주니 편해요.,혼잡도_웨이팅,Positive,"웨이팅 시스템 굿, 카톡 알림",000000000001
매장 안에 대기석이 따로 마련되어 있어 덥지 않게 기다림.,혼잡도_웨이팅,Positive,"실내 대기석, 쾌적한 기다림",000000000001
사람이 많아도 테이블 간격이 넓어 혼잡한 느낌이 안 나요.,혼잡도_웨이팅,Positive,"넓은 간격, 혼잡하지 않음",000000000001
오픈런 했더니 제일 좋은 창가 자리 앉아서 기분 최고예요.,혼잡도_웨이팅,Positive,"오픈런 성공, 명당 사수",000000000001
대기 명단 적어두고 주변 구경하다 오니 시간이 딱 맞네요.,혼잡도_웨이팅,Positive,"주변 관광 가능, 시간 배분 굿",000000000001
직원분들이 자리를 빠르게 정리해 주셔서 금방 앉았습니다.,혼잡도_웨이팅,Positive,"빠른 자리 정리, 신속 입장",000000000001
이른 저녁에 방문하니 손님이 별로 없어 전세 낸 기분임.,혼잡도_웨이팅,Positive,"손님 적음, 전세 낸 기분, 쾌적",000000000001
단체석이 비어있어 예약 없이도 단체로 바로 들어갔어요.,혼잡도_웨이팅,Positive,"단체 입장 수월, 운 좋음",000000000001
주차장 혼잡도가 낮아서 주차부터 입장까지 일사천리네요.,혼잡도_웨이팅,Positive,"주차 수월, 빠른 입장",000000000001
피크 타임 지나서 가니 웨이팅도 없고 조용해서 딱 좋음.,혼잡도_웨이팅,Positive,"피크 타임 피함, 조용함, 성공",000000000001
매장이 2층까지 있어서 자리가 넉넉하고 쾌적합니다.,혼잡도_웨이팅,Positive,"넉넉한 자리, 쾌적함",000000000001
웨이팅 하는 동안 마실 수 있는 물이 비치된 센스 굿!,혼잡도_웨이팅,Positive,"대기 고객 배려, 센스 만점",000000000001
생각보다 사람이 안 붐벼서 친구들이랑 대화하기 좋았어요.,혼잡도_웨이팅,Positive,"안 붐빔, 대화하기 좋음",000000000001
비 오는 날이라 그런지 손님이 적어서 조용히 쉬다 왔네요.,혼잡도_웨이팅,Positive,"조용함, 여유로운 휴식",000000000001
테이크아웃 손님이 많아서 매장 안은 의외로 한산합니다.,혼잡도_웨이팅,Positive,"매장 한산, 여유로움",000000000001
웨이팅 30분 예상했는데 10분 만에 불러주셔서 기뻤어요.,혼잡도_웨이팅,Positive,"예상보다 빠른 입장, 기쁨",000000000001
평일엔 예약이 가능해서 대기 없이 바로 이용했습니다.,혼잡도_웨이팅,Positive,"예약 서비스, 대기 없음, 편리",000000000001
매장 규모가 커서 그런지 단체 손님이 와도 여유 있네요.,혼잡도_웨이팅,Positive,"큰 규모, 여유로운 수용",000000000001
혼자 앉는 자리가 많아서 눈치 안 보고 오래 머물렀어요.,혼잡도_웨이팅,Positive,"혼공족 환영, 눈치 안 보임",000000000001
입장 순서가 다가오면 미리 전화 주시는 친절함에 감동.,혼잡도_웨이팅,Positive,"미리 전화 알림, 세심한 서비스",000000000001
매장 입구가 넓어서 대기 인원이 많아도 복잡하지 않음.,혼잡도_웨이팅,Positive,"넓은 입구, 정돈된 대기",000000000001
구석 자리가 비어있어 조용하게 작업하기 아주 좋았습니다.,혼잡도_웨이팅,Positive,"조용한 구석 자리, 작업 최적",000000000001
회전율을 위해 직원분들이 일사불란하게 움직이시네요.,혼잡도_웨이팅,Positive,"효율적인 운영, 일사불란",000000000001
핫플치고는 웨이팅이 길지 않아서 충분히 올만합니다.,혼잡도_웨이팅,Positive,"적당한 대기, 재방문 의사 있음",000000000001
대기 번호표가 번호순으로 명확해서 새치기 걱정 없어요.,혼잡도_웨이팅,Positive,"명확한 번호표, 질서 정연",000000000001
손님이 계속 들어오는데도 매장 관리가 잘 되어 쾌적함.,혼잡도_웨이팅,Positive,"철저한 관리, 쾌적한 유지",000000000001
밤 늦게 방문하니 분위기도 좋고 한산해서 만족했어요.,혼잡도_웨이팅,Positive,"늦은 시간 한산함, 분위기 만족",000000000001
주말에 갔더니 웨이팅만 2시간... 기다리다 지쳐 돌아감.,혼잡도_웨이팅,Negative,"극악의 웨이팅, 대기 지침",000000000002
매장이 너무 좁고 사람이 꽉 차서 숨이 막힐 지경입니다.,혼잡도_웨이팅,Negative,"좁은 매장, 혼잡함, 숨 막힘",000000000002
평일 낮인데도 사람이 왜 이렇게 많은지... 너무 시끄러워요.,혼잡도_웨이팅,Negative,"평일 혼잡, 소음 심함, 불만",000000000002
웨이팅 시스템도 없고 그냥 줄 서서 기다려야 해서 힘들었음.,혼잡도_웨이팅,Negative,"시스템 부재, 무한 대기, 힘듦",000000000002
대기 공간이 밖이라 뙤약볕 아래서 기다리는데 쓰러질 뻔.,혼잡도_웨이팅,Negative,"야외 대기, 더위, 환경 열악",000000000002
테이블 간격이 너무 좁아서 옆 사람 숨소리까지 들릴 정도임.,혼잡도_웨이팅,Negative,"좁은 간격, 혼잡도 높음, 불편",000000000002
오픈 전부터 줄이 길어서 결국 못 들어가고 포기했습니다.,혼잡도_웨이팅,Negative,"오픈런 실패, 대기 너무 길음",000000000002
대기 명단 적었는데 제 순서 건너뛰고 다른 사람 먼저 들여보냄.,혼잡도_웨이팅,Negative,"순서 누락, 불공정, 화남",000000000002
직원분들이 자리 정리를 안 해주셔서 빈자리 있는데도 못 앉음.,혼잡도_웨이팅,Negative,"관리 미흡, 대기 지연, 답답",000000000002
사람이 너무 많아서 시장통이 따로 없네요. 대화가 안 됨.,혼잡도_웨이팅,Negative,"시장통 분위기, 너무 시끄러움",000000000002
단체석 하나뿐이라 단체로 가면 무조건 한 시간 대기네요.,혼잡도_웨이팅,Negative,"단체석 부족, 대기 길음",000000000002
주차장부터 만차라 들어가지도 못하고 밖에서 뱅뱅 돌았음.,혼잡도_웨이팅,Negative,"주차장 만차, 진입 불가, 짜증",000000000002
브레이크 타임 직전에 갔더니 웨이팅 마감이라고 쫓겨남.,혼잡도_웨이팅,Negative,"웨이팅 조기 마감, 실망",000000000002
2층까지 꽉 차서 발 디딜 틈도 없고 정신이 하나도 없어요.,혼잡도_웨이팅,Negative,"매장 포화, 정신없음, 불만족",000000000002
웨이팅 하는 사람들 눈치 보여서 커피를 코로 마시는 기분.,혼잡도_웨이팅,Negative,"대기자 눈치, 압박감, 불편",000000000002
생각보다 회전율이 너무 안 좋아서 3팀 빠지는데 한 시간 걸림.,혼잡도_웨이팅,Negative,"낮은 회전율, 대기 지연",000000000002
눈치 게임 실패했네요. 사람이 너무 많아서 기 다 빨렸어요.,혼잡도_웨이팅,Negative,"인파 과다, 기 빨림, 피로함",000000000002
테이크아웃 줄이랑 매장 줄이 섞여서 난장판이었습니다.,혼잡도_웨이팅,Negative,"줄 구분 안 됨, 난장판, 혼란",000000000002
웨이팅 번호 불러줄 때 소리가 너무 작아서 놓치기 쉬워요.,혼잡도_웨이팅,Negative,"알림 소리 작음, 놓칠 뻔함",000000000002
예약 불가라 무조건 현장 대기해야 하는 게 너무 불편함.,혼잡도_웨이팅,Negative,"예약 불가, 현장 대기 불편",000000000002
매장 규모에 비해 손님이 너무 많아 에어컨을 틀어도 더워요.,혼잡도_웨이팅,Negative,"인원 과다, 냉방 부족, 더움",000000000002
혼자 왔다고 좁은 구석 자리로 몰아넣는데 기분 별로였음.,혼잡도_웨이팅,Negative,"혼자 방문 눈치, 자리 차별",000000000002
입장 독촉 전화를 계속해서 커피 마시다 체할 뻔했습니다.,혼잡도_웨이팅,Negative,"입장 독촉, 압박감, 불편",000000000002
입구에 대기 인원이 가득해서 들어오고 나가는 게 전쟁임.,혼잡도_웨이팅,Negative,"입구 혼잡, 이동 불편, 전쟁터",000000000002
조용한 카페인 줄 알았는데 혼잡도가 거의 도심 광장급임.,혼잡도_웨이팅,Negative,"예상 밖 혼잡, 시끄러움, 실망",000000000002
직원들이 너무 바빠서 그런지 자리 청소가 제대로 안 됨.,혼잡도_웨이팅,Negative,"바쁨, 청소 부실, 지저분",000000000002
핫플이라 그런지 사람 구경만 실컷 하고 온 느낌입니다.,혼잡도_웨이팅,Negative,"사람 너무 많음, 실망",000000000002
대기 줄 관리가 안 돼서 새치기하는 사람 때문에 싸울 뻔.,혼잡도_웨이팅,Negative,"줄 관리 부실, 새치기, 화남",000000000002
손님이 너무 많아 메뉴 나오기까지도 한참 걸리더라고요.,혼잡도_웨이팅,Negative,"메뉴 지연, 혼잡으로 인한 불편",000000000002
분위기 즐기러 왔다가 사람에 치여서 금방 나왔습니다.,혼잡도_웨이팅,Negative,"사람에 치임, 조기 퇴장",000000000002
주말 낮에는 어느 정도 웨이팅 감수하고 가셔야 할 듯요.,혼잡도_웨이팅,Neutral,"주말 대기 예상 필요, 보통",000000000003
회전율은 일반적인 카페 수준이라 적당히 기다릴 만합니다.,혼잡도_웨이팅,Neutral,"일반적 회전율, 적당한 대기",000000000003
평일에는 한적한데 주말에는 사람이 확 몰리는 편이에요.,혼잡도_웨이팅,Neutral,"요일별 혼잡도 차이, 정보",000000000003
웨이팅은 수동으로 명단 작성하는 방식이니 참고하세요.,혼잡도_웨이팅,Neutral,"수동 명단 작성 방식, 안내",000000000003
매장 밖에도 의자가 몇 개 있어서 앉아서 기다릴 수 있어요.,혼잡도_웨이팅,Neutral,"외부 대기 의자 있음, 보통",000000000003
사람이 많긴 한데 층고가 높아서 그런지 아주 시끄럽진 않음.,혼잡도_웨이팅,Neutral,"인원 대비 소음 적당, 보통",000000000003
피크 타임 피해서 가면 대기 없이 바로 입장 가능합니다.,혼잡도_웨이팅,Neutral,"시간대별 입장 차이, 정보",000000000003
대기 명단에 전화번호 적어두면 차례 올 때 전화 주셔요.,혼잡도_웨이팅,Neutral,"전화 알림 시스템, 보통",000000000003
빈자리가 나면 직원이 안내해 줄 때까지 기다려야 합니다.,혼잡도_웨이팅,Neutral,"안내 대기 필요, 규칙",000000000003
식사 후 디저트 타임에는 손님이 집중적으로 많아지네요.,혼잡도_웨이팅,Neutral,"특정 시간 혼잡, 보통",000000000003
단체로 올 경우 미리 전화해서 자리 있는지 확인해 보세요.,혼잡도_웨이팅,Neutral,단체 방문 전 확인 권장,000000000003
주차장은 넓지만 손님이 많을 땐 이마저도 부족할 수 있음.,혼잡도_웨이팅,Neutral,"주차장 용량 한계, 보통",000000000003
마감 한 시간 전쯤 가니 사람도 없고 여유롭고 좋았네요.,혼잡도_웨이팅,Neutral,"마감 전 한산함, 정보",000000000003
매장 이용 시간이 제한되어 있어서 회전은 잘 되는 듯요.,혼잡도_웨이팅,Neutral,"이용 시간 제한, 회전 보통",000000000003
